NIT,ciiu,TOTAL ACTIVO CORRIENTE,TOTAL ACTIVO,TOTAL PASIVO CORRIENTE,TOTAL PASIVO,TOTAL PATRIMONIO,UTILIDAD,INTERESES,Ingresos,Tamaño Empresarial
900616124,"C1410 - Confección de prendas de vestir, excepto prendas de piel",24750028000,26807570000,10630407000,17307298000,9500272000,4391463000,998509000,33672334000,Mediana empresa
900626620,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,1269182000,3961931000,509049000,1714315000,2247616000,1222557000,192942000,3571288000,Pequeña empresa
900627833,"C1410 - Confección de prendas de vestir, excepto prendas de piel",12267757000,15641597000,4452150000,5798772000,9842825000,4047102000,0,11785828000,Mediana empresa
900631939,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,595708000,1122685000,338018000,340303000,782382000,396292000,35586000,1551341000,Pequeña empresa
900634154,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,1201723000,5442156000,555187000,2768642000,2673514000,528888000,0,2717355000,Pequeña empresa
900638635,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,6895511000,7262793000,5489949000,5489949000,1772844000,5087330000,186049000,16474206000,Mediana empresa
900639245,C2229 - Fabricación de artículos de plástico n.c.p.,10150538000,22446803000,8337840000,17371392000,5075411000,6844472000,0,34993012000,Mediana empresa
900639678,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,12679048000,13795576000,8106567000,9758034000,4037542000,10577407000,496694000,24565014000,Mediana empresa
900648300,"C1410 - Confección de prendas de vestir, excepto prendas de piel",2722374000,3947271000,838164000,1870336000,2076935000,4546467000,242675000,6423468000,Pequeña empresa
900661288,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,12026588000,13469046000,9130452000,9130452000,4338594000,4382210000,1592225000,11676063000,Pequeña empresa
900670166,C2229 - Fabricación de artículos de plástico n.c.p.,1734529000,4109270000,1527113000,2610555000,1498715000,711083000,404020000,6699747000,Pequeña empresa
900674962,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,1969000,1969000,62000,62000,1907000,0,0,0,Microempresa
900675626,"C1410 - Confección de prendas de vestir, excepto prendas de piel",12773152000,18669214000,11219788000,12858373000,5810841000,13707670000,0,27734012000,Mediana empresa
900683522,C2229 - Fabricación de artículos de plástico n.c.p.,5764662000,8051354000,4591040000,4591040000,3460314000,2586173000,491414000,13711535000,Mediana empresa
900688459,"C1410 - Confección de prendas de vestir, excepto prendas de piel",731826000,882389000,478701000,831676000,50713000,210095000,0,713949000,Microempresa
900689123,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,3608677000,4651923000,1150635000,1150635000,3501288000,2980865000,207573000,8582634000,Pequeña empresa
900693169,C2229 - Fabricación de artículos de plástico n.c.p.,717811000,1008532000,576472000,576472000,432060000,385871000,115398000,1068304000,Pequeña empresa
900701399,"C1410 - Confección de prendas de vestir, excepto prendas de piel",12438021000,12977500000,4375529000,8073131000,4904369000,2705220000,377937000,18745689000,Mediana empresa
900708165,C2229 - Fabricación de artículos de plástico n.c.p.,362968000,681387000,143221000,263373000,418014000,312392000,47588000,1421026000,Pequeña empresa
900727519,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,3071984000,3081736000,382968000,2264860000,816876000,673450000,10128000,1620820000,Microempresa
900729224,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,2186339000,4751789000,558930000,2568877000,2182912000,2730993000,269490000,9023622000,Mediana empresa
900738307,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,5251865000,6092827000,3726053000,3968091000,2124736000,11841739000,379482000,26945798000,Mediana empresa
900747073,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,7209475000,7282929000,6455922000,6530354000,752575000,4272848000,256857000,11486149000,Pequeña empresa
900756658,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,6482960000,9433025000,3252039000,7101342000,2331683000,11652715000,0,56840194000,Mediana empresa
900769701,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,3854085000,11562004000,3844701000,4725518000,6836486000,12979131000,255709000,59046389000,Mediana empresa
900770019,C2229 - Fabricación de artículos de plástico n.c.p.,18888115000,28669080000,7886523000,16723184000,11945896000,6482119000,1547139000,32677516000,Mediana empresa
900772016,"C1410 - Confección de prendas de vestir, excepto prendas de piel",2037343000,2380952000,1158021000,1526670000,854282000,1023027000,0,7461365000,Pequeña empresa
900779460,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,2178298000,2212609000,1059770000,1059770000,1152839000,1281220000,37972000,3866483000,Pequeña empresa
900813416,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3471167000,3739264000,1562998000,2724648000,1014616000,906527000,89893000,3729806000,Pequeña empresa
900822487,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",1724739000,1731690000,695040000,910753000,820937000,652800000,0,3593486000,Pequeña empresa
900835285,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,3423122000,3586962000,698457000,698457000,2888505000,1708910000,57899000,5925015000,Pequeña empresa
900838631,"C1410 - Confección de prendas de vestir, excepto prendas de piel",7129724000,9964884000,1100708000,2576293000,7388591000,3175278000,0,15715261000,Mediana empresa
900847986,"C1410 - Confección de prendas de vestir, excepto prendas de piel",2024482000,2151448000,1140330000,1361569000,789879000,558949000,0,3044759000,Pequeña empresa
900859531,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,11786722000,11994997000,10831636000,10831636000,1163361000,6604608000,0,18197857000,Mediana empresa
900869049,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",20429347000,20892333000,8932837000,9632435000,11259898000,4641640000,0,24890349000,Mediana empresa
900878886,"C1410 - Confección de prendas de vestir, excepto prendas de piel",1068211000,1145940000,556195000,556195000,589745000,764694000,32586000,4392272000,Pequeña empresa
900887974,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,6966118000,7766118000,1632760000,2304835000,5461283000,4353409000,0,11096465000,Pequeña empresa
900893330,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,3805540000,4638312000,3643803000,3643803000,994509000,1015709000,29478000,5010901000,Pequeña empresa
900894823,C2229 - Fabricación de artículos de plástico n.c.p.,15149357000,26086614000,9042244000,9286885000,16799729000,228285000,96994000,20012274000,Mediana empresa
900907931,C2229 - Fabricación de artículos de plástico n.c.p.,6732396000,11067182000,4527187000,9110055000,1957127000,4570114000,661013000,20510187000,Mediana empresa
900909853,"C1410 - Confección de prendas de vestir, excepto prendas de piel",8744412000,16711425000,3414634000,10047350000,6664075000,3141091000,237550000,17572356000,Mediana empresa
900911577,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,24912136000,40299373000,14527367000,18254191000,22045182000,1124225000,1250719000,1124225000,Microempresa
900926163,C2229 - Fabricación de artículos de plástico n.c.p.,7650984000,8746177000,5688620000,5837780000,2908397000,3514425000,50998000,11721091000,Mediana empresa
900949641,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,445727000,1098289000,337568000,666035000,432254000,158641000,13089000,2718662000,Pequeña empresa
900952980,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,13150212000,13561000000,9276594000,9276594000,4284406000,4373360000,174763000,13666749000,Pequeña empresa
900994118,C1313 - Acabado de productos textiles,2774998000,3905297000,2310786000,2620652000,1284645000,1046793000,0,9940577000,Mediana empresa
901003427,C2229 - Fabricación de artículos de plástico n.c.p.,15369996000,26689712000,14019182000,16001410000,10688302000,4999694000,863445000,17888074000,Mediana empresa
901013594,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,2399754000,3651004000,1816388000,3106689000,544315000,2288669000,324436000,6533862000,Pequeña empresa
901014939,"C1410 - Confección de prendas de vestir, excepto prendas de piel",7674971000,7680989000,3346179000,3347546000,4333443000,6894958000,152185000,37279372000,Mediana empresa
901021852,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,20031444000,20377228000,14291368000,14291368000,6085860000,12261825000,304124000,33118360000,Mediana empresa
901027638,C2229 - Fabricación de artículos de plástico n.c.p.,204375000,470563000,91794000,216912000,253651000,144562000,6430000,347799000,Microempresa
901027660,"C1690 - Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",2857447000,6655457000,2230997000,4786788000,1868669000,4820037000,671315000,13869411000,Mediana empresa
901035279,"C1410 - Confección de prendas de vestir, excepto prendas de piel",5680145000,7574640000,2965917000,2965917000,4608723000,10010872000,12328000,28342690000,Mediana empresa
901042204,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,2341593000,2354703000,887302000,1034704000,1319999000,3188543000,0,8280225000,Pequeña empresa
901064632,"C1410 - Confección de prendas de vestir, excepto prendas de piel",2270272000,3039000000,1271462000,2137467000,901533000,1947076000,352259000,8592569000,Mediana empresa
901066585,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,4230675000,4901017000,2608658000,2608658000,2292359000,3180469000,0,20681871000,Mediana empresa
901070172,"C1410 - Confección de prendas de vestir, excepto prendas de piel",1134797000,1195438000,866172000,866172000,329266000,684447000,0,2544264000,Pequeña empresa
901078485,"C1410 - Confección de prendas de vestir, excepto prendas de piel",2587350000,2818895000,2136176000,2136176000,682719000,634314000,30699000,4241729000,Pequeña empresa
901085419,"C1410 - Confección de prendas de vestir, excepto prendas de piel",5599982000,5695076000,2580976000,4919177000,775899000,796279000,18142000,3177767000,Pequeña empresa
901146084,C1313 - Acabado de productos textiles,5506491000,8069173000,2999556000,5673606000,2395567000,4779733000,371140000,12940892000,Mediana empresa
901146563,"C1410 - Confección de prendas de vestir, excepto prendas de piel",4838368000,5202470000,4276882000,4276882000,925588000,1145536000,89377000,6178576000,Pequeña empresa
